"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1840500631599198686","Sun Sep 29 21:15:20 +0000 2024","0","Setelah tanggal 20 Oktober jadi apa kalian beserta yang selama ini menjadi penjilat setia ? Serius penasaran @jokowi @kaesangp @gibran_tweet","1840500631599198686","","","in","","0","0","0","https://x.com/Nur06168340/status/1840500631599198686","1326978767823261697","Nur06168340"
"1840208452175507605","Sun Sep 29 21:07:21 +0000 2024","0","@StefanAntonio__ @gibran_tweet @kaesangp Itu bukan investor tapi nyogoker! Uang sogok!","1840498626348667129","","StefanAntonio__","in","","0","0","0","https://x.com/Bardoel2/status/1840498626348667129","1125553536102612992","Bardoel2"
"1840497801874243841","Sun Sep 29 21:04:05 +0000 2024","4","Dari pada si wabah @aniesbaswedan mending tetap Markobar aja deh sekalipun kurang sreg sama Gibran.","1840497801874243841","","","in","","0","0","5","https://x.com/nanahumairah_24/status/1840497801874243841","1764520536259063808","nanahumairah_24"
"1839902478403547144","Sun Sep 29 21:03:57 +0000 2024","0","@BebySoSweet Kalian itu cuma rakyat yg di peralat politik jadi jangan terlelu Bod*h. saat ini yg kalian dukung dan kalah d pilpres kmren sedang berusaha utk gabung k pemerintahan era Prabowo-gibran. kalian cape cape bela dapatnya apa... Ini Politik Semua butuh kuasa dan kalian hanya d peralat","1840497767510327684","","BebySoSweet","in","","0","0","0","https://x.com/arno080/status/1840497767510327684","1422656709743370241","arno080"
"1840172992380449177","Sun Sep 29 21:02:24 +0000 2024","0","@gtobing2903 @prabowo @gibran_tweet @puanmaharani_ri Semuanya gk cocok krn hadil kecurangan n kebohongan","1840497379910545674","","gtobing2903","in","","0","0","0","https://x.com/OIma130332912/status/1840497379910545674","1642526424061063175","OIma130332912"
"1839852411252551775","Sun Sep 29 20:56:09 +0000 2024","0","@TeddGus @prabowo @gibran_tweet JD caleg gak laku ya JD buzzer aja","1840495805066776897","","TeddGus","in","","0","0","0","https://x.com/ediputra1256567/status/1840495805066776897","1750696229208801280","ediputra1256567"
"1839952287185133869","Sun Sep 29 20:54:35 +0000 2024","0","@Ber_uang08 @prabowo @gibran_tweet @AndreasSolusi @BANGSAygSUJUD @99propaganda @bengkeldodo @DarekaRendy @DedynurPalakka @florieliciouss @gtobing2903 @Kimberley_PS08 @mas_veel Oh fufufafa msh ada","1840495409850122558","","Ber_uang08","in","","0","0","0","https://x.com/HajiHasbi2/status/1840495409850122558","1575913757964128256","HajiHasbi2"
"1840208452175507605","Sun Sep 29 20:50:16 +0000 2024","0","@StefanAntonio__ @gibran_tweet @kaesangp Klw anak mulyono songong2 tanyain aja bisnisnya pisang gmn mas..","1840494324787941840","","StefanAntonio__","in","","0","0","0","https://x.com/kutub_bumi/status/1840494324787941840","4501674194","kutub_bumi"
"1840196231030817077","Sun Sep 29 20:44:03 +0000 2024","0","@Ber_uang08 @jokowi @PDI_Perjuangan @prabowo @gibran_tweet @bengkeldodo @DedynurPalakka @florieliciouss @FDonghun @gtobing2903 @mas_veel @VaniaKiara3002 @Epricila10 @Lembayung071 @99propaganda 10 tahun terburuk ala jokowi","1840492762006978973","","Ber_uang08","in","","0","0","0","https://x.com/KonveksiYu48065/status/1840492762006978973","1666314189324062721","KonveksiYu48065"
"1840276855087333473","Sun Sep 29 20:33:50 +0000 2024","0","@DokterTifa @prabowo @prabowo sehina itu kah anda seorang calon presiden? di katain sama @gibran_tweet","1840490190646968551","","DokterTifa","in","","0","0","0","https://x.com/HunterTemp95456/status/1840490190646968551","1659633926061846528","HunterTemp95456"
"1840294620632092865","Sun Sep 29 20:30:18 +0000 2024","1","@BosPurwa @bobbynasution_ @KPK_RI @habiburokhman @bang_dasco @fadlizon @andre_rosiade @gibran_tweet @grace_nat @RajaJuliAntoni @Uki23 @kaesangp @airlangga_hrt Tantangan buat Kaesang Pangarep ! Pasti Kaesang Tak Berani Pakai Kaos Tulisan ADIKNYA FUFUFAFA Gibran + Kaesang = PRIA PENGECUT &amp; PENAKUT !!! https://t.co/fkjBo3ybgV","1840489299541901685","https://pbs.twimg.com/ext_tw_video_thumb/1840489243006967808/pu/img/nP4t1O_a7dfYGxVm.jpg","BosPurwa","in","","0","0","1","https://x.com/Sgm_mks/status/1840489299541901685","173114120","Sgm_mks"
"1839825820141158796","Sun Sep 29 20:28:43 +0000 2024","0","@M55_land @siregar_najeges @gibran_tweet bisa gitu ya? ","1840488902563602832","","M55_land","in","Indonesia","0","1","0","https://x.com/tukangmampir/status/1840488902563602832","1260840173345992704","tukangmampir"
"1840265248080556253","Sun Sep 29 20:27:46 +0000 2024","6","@democrazymedia Apakah Orang Ini Calon Mentri yang akan datang di Pemeritahan Prabowo-Gibran. Mau jadi apa dengan Negaraku INDONESIA.YHWH Bless Indonesia","1840488664717230166","","democrazymedia","in","Ambon(Latuhalat)🇲🇨NKRI  ","0","0","3","https://x.com/odinarua1/status/1840488664717230166","1681247269960712202","odinarua1"
"1840443146653897165","Sun Sep 29 20:22:37 +0000 2024","0","@ManUtd asuuuu mending do melu psht wae","1840487367997809021","","ManUtd","in","","0","0","0","https://x.com/bukitindia/status/1840487367997809021","1219251372022829056","bukitindia"
"1839862694910018047","Sun Sep 29 20:16:40 +0000 2024","0","@akbarfaizal68 @gibran_tweet @jokowi Intelektual bisa menjawabnya.","1840485868508971298","","akbarfaizal68","in","","0","0","0","https://x.com/FadjriRabiul/status/1840485868508971298","1039879615022432261","FadjriRabiul"
"1839957020469821784","Sun Sep 29 20:08:34 +0000 2024","0","@BosPurwa Andai @budimandjatmiko ... yowes urus @gibran_tweet (FUFUFUFUF)?","1840483829750046825","","BosPurwa","in","","0","0","0","https://x.com/putri_nayanika/status/1840483829750046825","1786429933990055936","putri_nayanika"
"1839862694910018047","Sun Sep 29 20:07:08 +0000 2024","0","@03__nakula @nalar_logis @akbarfaizal68 @gibran_tweet @jokowi Salah pemerintah telah menghambat tukang palak pengusaha yang merasa benar.","1840483472110129160","","03__nakula","in","","0","0","0","https://x.com/FadjriRabiul/status/1840483472110129160","1039879615022432261","FadjriRabiul"
"1840196231030817077","Sun Sep 29 20:01:39 +0000 2024","0","@mas_veel @Ber_uang08 @jokowi @PDI_Perjuangan @prabowo @gibran_tweet @bengkeldodo @DedynurPalakka @florieliciouss @FDonghun @gtobing2903 @VaniaKiara3002 @Epricila10 @Lembayung071 @99propaganda Kebanyakan janji... https://t.co/Awyh9frTAQ","1840482090183463180","https://pbs.twimg.com/media/GYq0tCibgAAWTdA.jpg","mas_veel","in","","0","0","0","https://x.com/newghanizm/status/1840482090183463180","1613106626034282496","newghanizm"
"1840196231030817077","Sun Sep 29 20:00:54 +0000 2024","0","@Ber_uang08 @jokowi @PDI_Perjuangan @prabowo @gibran_tweet @bengkeldodo @DedynurPalakka @florieliciouss @FDonghun @gtobing2903 @mas_veel @VaniaKiara3002 @Epricila10 @Lembayung071 @99propaganda Bisa itungan2an gak sih... yg gk suka mukidi (16+24) % tapi kok yg puas 89%... Wkwkwkkww surepay yg sungguh dipaksakan...","1840481900236005658","","Ber_uang08","in","","0","0","0","https://x.com/newghanizm/status/1840481900236005658","1613106626034282496","newghanizm"
"1839966531213767011","Sun Sep 29 19:51:57 +0000 2024","0","@ProfylHenuk @gibran_tweet @PartaiSocmed @puanmaharani_ri @prabowo Provokator bukan profesor","1840479647781601568","","ProfylHenuk","in","Japan","0","0","0","https://x.com/wisanggeni___/status/1840479647781601568","2482024752","wisanggeni___"
"1840028042602918399","Sun Sep 29 19:47:40 +0000 2024","0","@polisiidol2nd Eh polisi idol anjir gausah bawel dahh lu","1840478571590197645","","polisiidol2nd","in","","0","0","0","https://x.com/GHahe44182/status/1840478571590197645","1840405315839545344","GHahe44182"
"1840196231030817077","Sun Sep 29 19:36:00 +0000 2024","0","@Ber_uang08 @jokowi @PDI_Perjuangan @prabowo @gibran_tweet @bengkeldodo @DedynurPalakka @florieliciouss @FDonghun @gtobing2903 @mas_veel @VaniaKiara3002 @Epricila10 @Lembayung071 @99propaganda PRESIDEN DUNGU ..PENYEMBAHNYA LEBIH DUNGU","1840475633450897772","","Ber_uang08","in","","0","0","0","https://x.com/LoyaLoy71780404/status/1840475633450897772","1602787693221801984","LoyaLoy71780404"
"1840172992380449177","Sun Sep 29 19:20:22 +0000 2024","0","@gtobing2903 @prabowo @gibran_tweet @puanmaharani_ri Yang Keren Tuh Kayak Gini https://t.co/UXsI0YbSco","1840471702431801374","https://pbs.twimg.com/media/GYqrQX8boAAWk1Y.jpg","gtobing2903","in","","0","0","0","https://x.com/80R35/status/1840471702431801374","1531303773225644033","80R35"
"1840196231030817077","Sun Sep 29 19:17:46 +0000 2024","0","@MangapulRumapea @Ber_uang08 @jokowi @PDI_Perjuangan @prabowo @gibran_tweet @bengkeldodo @DedynurPalakka @florieliciouss @FDonghun @gtobing2903 @mas_veel @VaniaKiara3002 @Epricila10 @Lembayung071 @99propaganda Hrs mirip abah","1840471048317436190","","MangapulRumapea","in","","0","0","0","https://x.com/RezaErlang56573/status/1840471048317436190","1814671375979913216","RezaErlang56573"
"1840196231030817077","Sun Sep 29 19:17:14 +0000 2024","0","@hutapeacpg @Ber_uang08 @jokowi @PDI_Perjuangan @prabowo @gibran_tweet @bengkeldodo @DedynurPalakka @florieliciouss @FDonghun @gtobing2903 @mas_veel @VaniaKiara3002 @Epricila10 @Lembayung071 @99propaganda Ada anaknya yg bikin lu tantrum","1840470912522743829","","hutapeacpg","in","","0","0","0","https://x.com/RezaErlang56573/status/1840470912522743829","1814671375979913216","RezaErlang56573"
"1839966531213767011","Sun Sep 29 19:16:21 +0000 2024","0","@ProfylHenuk @gibran_tweet @PartaiSocmed @puanmaharani_ri @prabowo Profesor atau kompresor nih? Guoblok kok profesor.","1840470690430157046","","ProfylHenuk","in","","0","0","0","https://x.com/opadoang/status/1840470690430157046","4736119286","opadoang"
"1840470426352488694","Sun Sep 29 19:15:18 +0000 2024","0","Rapat dengan Bahlil Lahadalia Ekspresi Berkedip Gibran Jadi Sorotan Netizen: Bestie dalam Satu Frame https://t.co/oiKOjQSQzb","1840470426352488694","","","in","","0","0","0","https://x.com/kambu_yako5671/status/1840470426352488694","1672972276210470917","kambu_yako5671"
"1840260851036762443","Sun Sep 29 19:12:17 +0000 2024","0","@__LOVE_AG4EVER Yang penting jadikan Gibran seperti Maruf amin aja.. hahah","1840469668857082275","","__LOVE_AG4EVER","in","","0","0","0","https://x.com/vinodewa37/status/1840469668857082275","3221511384","vinodewa37"
"1840196231030817077","Sun Sep 29 19:07:04 +0000 2024","0","@Ber_uang08 @jokowi @PDI_Perjuangan @prabowo @gibran_tweet @bengkeldodo @DedynurPalakka @florieliciouss @FDonghun @gtobing2903 @mas_veel @VaniaKiara3002 @Epricila10 @Lembayung071 @99propaganda Koar² tntg akun fufufafa pdhl gak tau klo fufufafa itu aslinya si @NajwaShihab","1840468353049350544","","Ber_uang08","in","Maluku Utara, Indonesia","0","0","0","https://x.com/lemong_garam/status/1840468353049350544","1773056909379284992","lemong_garam"
"1838650053722018140","Sun Sep 29 19:06:55 +0000 2024","0","Selengkapnya di https://t.co/0E0KBJbjw9 #Gibran #GibranRakabuming #Narkoba #PIK #PeringatanDarurat #KawalPutusanMK #CekFakta #PON #TurnBackHoax #Podcast #KBRPrime #LawanHoax #FactCheck #DigitalLiteracy #CekFaktanya","1840468316793786397","","aribowosasmito","in","/home, no place like it!","0","0","0","https://x.com/aribowosasmito/status/1840468316793786397","32846252","aribowosasmito"
"1838650053722018140","Sun Sep 29 19:04:05 +0000 2024","2","3 Topik Terpilih Periksa Fakta MAFINDO Periode 13 - 19 Sep 2024 Sorotan/Highlight: (1) Bocoran video Buzzer Peringatan Darurat (2) Atlit Muaythai dipaksa panitia PON Aceh memakai Hijab dan (3) Gibran nyabu sama bandar tapi disembunyikan ... https://t.co/cVbZfUUwM5","1840467602839343316","https://pbs.twimg.com/ext_tw_video_thumb/1840467545440346112/pu/img/JEv_qa5MB7bSwzs9.jpg","aribowosasmito","in","/home, no place like it!","1","1","1","https://x.com/aribowosasmito/status/1840467602839343316","32846252","aribowosasmito"
"1840379752688836679","Sun Sep 29 19:02:50 +0000 2024","5","@democrazymedia fufufafa Gibran): preman itu yg nyuruh orang yg anti demokrasi seperti nya Mulyono deh....","1840467289273147559","","democrazymedia","in","","0","0","0","https://x.com/adi_nepri/status/1840467289273147559","1646259442755973120","adi_nepri"
"1839955680855502869","Sun Sep 29 19:00:46 +0000 2024","0","@PartaiSocmed Sehat sll Bp Prabowo dan mas Gibran presiden 2024/2029 semoga JD harapan rakyat Indonesia bisa nanti ekonomi rakyat BS terjangkau dan lapangan kerja bisa mudah Amin","1840466766591582595","","PartaiSocmed","in","","0","0","0","https://x.com/Taja21462485253/status/1840466766591582595","1827368191368269824","Taja21462485253"
"1840250617203482984","Sun Sep 29 18:59:44 +0000 2024","0","@FDonghun fufufafa Gibran): gue cocok sama susu fifi","1840466507882774725","","FDonghun","in","","0","0","0","https://x.com/adi_nepri/status/1840466507882774725","1646259442755973120","adi_nepri"
"1839952287185133869","Sun Sep 29 18:59:40 +0000 2024","0","@Ber_uang08 @prabowo @gibran_tweet @AndreasSolusi @BANGSAygSUJUD @99propaganda @bengkeldodo @DarekaRendy @DedynurPalakka @florieliciouss @gtobing2903 @Kimberley_PS08 @mas_veel FUFUFAFA jd idola manusia oon ","1840466492649000964","","0ctoberR1","in","","0","0","0","https://x.com/zainalmusyaffak/status/1840466492649000964","1714177289871925248","zainalmusyaffak"
